feature_type,lowerCasing,stop_words,ngram_range,analyzer,max_features,classifier_Name,classifier_Metric,score
Count,True,without,2,char_wb,10,MultinomialNB,recall_score,0.024815961673288152
Count,True,without,2,char_wb,10,MultinomialNB,precision_score,0.04811789772727273
Count,True,without,2,char_wb,10,RidgeClassifier,f1_score,0.026587130209458
Count,True,without,2,char_wb,10,RidgeClassifier,recall_score,0.024815961673288152
Count,True,without,2,char_wb,10,RidgeClassifier,precision_score,0.04811789772727273
Count,True,without,2,char_wb,10,DecisionTree,f1_score,0.026587130209458
Count,True,without,2,char_wb,10,DecisionTree,recall_score,0.024815961673288152
Count,True,without,2,char_wb,10,DecisionTree,precision_score,0.04811789772727273
Count,True,without,2,char_wb,20,MultinomialNB,f1_score,0.02107617903694241
Count,True,without,2,char_wb,20,MultinomialNB,recall_score,0.01947764140832131
Count,True,without,2,char_wb,20,MultinomialNB,precision_score,0.045710267229254566
Count,True,without,2,char_wb,20,RidgeClassifier,f1_score,0.02107617903694241
Count,True,without,2,char_wb,20,RidgeClassifier,recall_score,0.01947764140832131
Count,True,without,2,char_wb,20,RidgeClassifier,precision_score,0.045710267229254566
Count,True,without,2,char_wb,20,DecisionTree,f1_score,0.02107617903694241
Count,True,without,2,char_wb,20,DecisionTree,recall_score,0.01947764140832131
Count,True,without,2,char_wb,20,DecisionTree,precision_score,0.045710267229254566
Count,False,with,0,word,,MultinomialNB,f1_score,0.08497288719004903
Count,False,with,0,word,,MultinomialNB,recall_score,0.08135360340395355
Count,False,with,0,word,,MultinomialNB,precision_score,0.08914504170528267
Count,False,with,0,word,,RidgeClassifier,f1_score,0.08497288719004903
Count,False,with,0,word,,RidgeClassifier,recall_score,0.08135360340395355
Count,False,with,0,word,,RidgeClassifier,precision_score,0.08914504170528267
Count,False,with,0,word,,DecisionTree,f1_score,0.08497288719004903
Count,False,with,0,word,,DecisionTree,recall_score,0.08135360340395355
Count,False,with,0,word,,DecisionTree,precision_score,0.08914504170528267
Count,False,with,0,word,10,MultinomialNB,f1_score,0.01317634537032715
Count,False,with,0,word,10,MultinomialNB,recall_score,0.009182632678543546
Count,False,with,0,word,10,MultinomialNB,precision_score,0.0524894046281126
Count,False,with,0,word,10,RidgeClassifier,f1_score,0.01317634537032715
Count,False,with,0,word,10,RidgeClassifier,recall_score,0.009182632678543546
Count,False,with,0,word,10,RidgeClassifier,precision_score,0.0524894046281126
Count,False,with,0,word,10,DecisionTree,f1_score,0.01317634537032715
Count,False,with,0,word,10,DecisionTree,recall_score,0.009182632678543546
Count,False,with,0,word,10,DecisionTree,precision_score,0.0524894046281126
Count,False,with,0,word,20,MultinomialNB,f1_score,0.01886695621909449
Count,False,with,0,word,20,MultinomialNB,recall_score,0.01175422252291974
Count,False,with,0,word,20,MultinomialNB,precision_score,0.06118732077811362
Count,False,with,0,word,20,RidgeClassifier,f1_score,0.01886695621909449
Count,False,with,0,word,20,RidgeClassifier,recall_score,0.01175422252291974
Count,False,with,0,word,20,RidgeClassifier,precision_score,0.06118732077811362
Count,False,with,0,word,20,DecisionTree,f1_score,0.01886695621909449
Count,False,with,0,word,20,DecisionTree,recall_score,0.01175422252291974
Count,False,with,0,word,20,DecisionTree,precision_score,0.06118732077811362
Count,False,with,0,char,,MultinomialNB,f1_score,0.019501026827481793
Count,False,with,0,char,,MultinomialNB,recall_score,0.011984209335719
Count,False,with,0,char,,MultinomialNB,precision_score,0.060267650544613124
Count,False,with,0,char,,RidgeClassifier,f1_score,0.019501026827481793
Count,False,with,0,char,,RidgeClassifier,recall_score,0.011984209335719
Count,False,with,0,char,,RidgeClassifier,precision_score,0.060267650544613124
Count,False,with,0,char,,DecisionTree,f1_score,0.019501026827481793
Count,False,with,0,char,,DecisionTree,recall_score,0.011984209335719
Count,False,with,0,char,,DecisionTree,precision_score,0.060267650544613124
Count,False,with,0,char,10,MultinomialNB,f1_score,0.020958675502402147
Count,False,with,0,char,10,MultinomialNB,recall_score,0.014438740438717748
Count,False,with,0,char,10,MultinomialNB,precision_score,0.04575500690538505
Count,False,with,0,char,10,RidgeClassifier,f1_score,0.020958675502402147
Count,False,with,0,char,10,RidgeClassifier,recall_score,0.014438740438717748
Count,False,with,0,char,10,RidgeClassifier,precision_score,0.04575500690538505
Count,False,with,0,char,10,DecisionTree,f1_score,0.020958675502402147
Count,False,with,0,char,10,DecisionTree,recall_score,0.014438740438717748
Count,False,with,0,char,10,DecisionTree,precision_score,0.04575500690538505
Count,False,with,0,char,20,MultinomialNB,f1_score,0.019989620967259616
Count,False,with,0,char,20,MultinomialNB,recall_score,0.012322811173657335
Count,False,with,0,char,20,MultinomialNB,precision_score,0.07571534745447789
Count,False,with,0,char,20,RidgeClassifier,f1_score,0.019989620967259616
Count,False,with,0,char,20,RidgeClassifier,recall_score,0.012322811173657335
Count,False,with,0,char,20,RidgeClassifier,precision_score,0.07571534745447789
Count,False,with,0,char,20,DecisionTree,f1_score,0.019989620967259616
Count,False,with,0,char,20,DecisionTree,recall_score,0.012322811173657335
Count,False,with,0,char,20,DecisionTree,precision_score,0.07571534745447789
Count,False,with,0,char_wb,,MultinomialNB,f1_score,0.018492420204678055
Count,False,with,0,char_wb,,MultinomialNB,recall_score,0.01127412963312866
Count,False,with,0,char_wb,,MultinomialNB,precision_score,0.0567374714163705
Count,False,with,0,char_wb,,RidgeClassifier,f1_score,0.018492420204678055
Count,False,with,0,char_wb,,RidgeClassifier,recall_score,0.01127412963312866
Count,False,with,0,char_wb,,RidgeClassifier,precision_score,0.0567374714163705
Count,False,with,0,char_wb,,DecisionTree,f1_score,0.018492420204678055
Count,False,with,0,char_wb,,DecisionTree,recall_score,0.01127412963312866
Count,False,with,0,char_wb,,DecisionTree,precision_score,0.0567374714163705
Count,False,with,0,char_wb,10,MultinomialNB,f1_score,0.020958675502402147
Count,False,with,0,char_wb,10,MultinomialNB,recall_score,0.014438740438717748
Count,False,with,0,char_wb,10,MultinomialNB,precision_score,0.04575500690538505
Count,False,with,0,char_wb,10,RidgeClassifier,f1_score,0.020958675502402147
Count,False,with,0,char_wb,10,RidgeClassifier,recall_score,0.014438740438717748
Count,False,with,0,char_wb,10,RidgeClassifier,precision_score,0.04575500690538505
Count,False,with,0,char_wb,10,DecisionTree,f1_score,0.020958675502402147
Count,False,with,0,char_wb,10,DecisionTree,recall_score,0.014438740438717748
Count,False,with,0,char_wb,10,DecisionTree,precision_score,0.04575500690538505
Count,False,with,0,char_wb,20,MultinomialNB,f1_score,0.019989620967259616
Count,False,with,0,char_wb,20,MultinomialNB,recall_score,0.012322811173657335
Count,False,with,0,char_wb,20,MultinomialNB,precision_score,0.07571534745447789
Count,False,with,0,char_wb,20,RidgeClassifier,f1_score,0.019989620967259616
Count,False,with,0,char_wb,20,RidgeClassifier,recall_score,0.012322811173657335
Count,False,with,0,char_wb,20,RidgeClassifier,precision_score,0.07571534745447789
Count,False,with,0,char_wb,20,DecisionTree,f1_score,0.019989620967259616
Count,False,with,0,char_wb,20,DecisionTree,recall_score,0.012322811173657335
Count,False,with,0,char_wb,20,DecisionTree,precision_score,0.07571534745447789
Count,False,with,1,word,,MultinomialNB,f1_score,0.07717692499647387
Count,False,with,1,word,,MultinomialNB,recall_score,0.06958658825143776
Count,False,with,1,word,,MultinomialNB,precision_score,0.08986148560972285
Count,False,with,1,word,,RidgeClassifier,f1_score,0.07717692499647387
Count,False,with,1,word,,RidgeClassifier,recall_score,0.06958658825143776
Count,False,with,1,word,,RidgeClassifier,precision_score,0.08986148560972285
Count,False,with,1,word,,DecisionTree,f1_score,0.07717692499647387
Count,False,with,1,word,,DecisionTree,recall_score,0.06958658825143776
Count,False,with,1,word,,DecisionTree,precision_score,0.08986148560972285
Count,False,with,1,word,10,MultinomialNB,f1_score,0.007396100573660849
Count,False,with,1,word,10,MultinomialNB,recall_score,0.0042322863496814965
Count,False,with,1,word,10,MultinomialNB,precision_score,0.0409922480620155
Count,False,with,1,word,10,RidgeClassifier,f1_score,0.007396100573660849
Count,False,with,1,word,10,RidgeClassifier,recall_score,0.0042322863496814965
Count,False,with,1,word,10,RidgeClassifier,precision_score,0.0409922480620155
Count,False,with,1,word,10,DecisionTree,f1_score,0.007396100573660849
Count,False,with,1,word,10,DecisionTree,recall_score,0.0042322863496814965
Count,False,with,1,word,10,DecisionTree,precision_score,0.0409922480620155
Count,False,with,1,word,20,MultinomialNB,f1_score,0.012114435258430976
Count,False,with,1,word,20,MultinomialNB,recall_score,0.007172558847942235
Count,False,with,1,word,20,MultinomialNB,precision_score,0.0434789972899729
Count,False,with,1,word,20,RidgeClassifier,f1_score,0.012114435258430976
Count,False,with,1,word,20,RidgeClassifier,recall_score,0.007172558847942235
Count,False,with,1,word,20,RidgeClassifier,precision_score,0.0434789972899729
Count,False,with,1,word,20,DecisionTree,f1_score,0.012114435258430976
Count,False,with,1,word,20,DecisionTree,recall_score,0.007172558847942235
Count,False,with,1,word,20,DecisionTree,precision_score,0.0434789972899729
Count,False,with,1,char,,MultinomialNB,f1_score,0.06407761750632077
Count,False,with,1,char,,MultinomialNB,recall_score,0.054473485770194154
Count,False,with,1,char,,MultinomialNB,precision_score,0.08150747672806495
Count,False,with,1,char,,RidgeClassifier,f1_score,0.06407761750632077
Count,False,with,1,char,,RidgeClassifier,recall_score,0.054473485770194154
Count,False,with,1,char,,RidgeClassifier,precision_score,0.08150747672806495
Count,False,with,1,char,,DecisionTree,f1_score,0.06407761750632077
Count,False,with,1,char,,DecisionTree,recall_score,0.054473485770194154
Count,False,with,1,char,,DecisionTree,precision_score,0.08150747672806495
Count,False,with,1,char,10,MultinomialNB,f1_score,0.03465308216809284
Count,False,with,1,char,10,MultinomialNB,recall_score,0.043722255347485896
Count,False,with,1,char,10,MultinomialNB,precision_score,0.0687108262108262
Count,False,with,1,char,10,RidgeClassifier,f1_score,0.03465308216809284
Count,False,with,1,char,10,RidgeClassifier,recall_score,0.043722255347485896
Count,False,with,1,char,10,RidgeClassifier,precision_score,0.0687108262108262
Count,False,with,1,char,10,DecisionTree,f1_score,0.03465308216809284
Count,False,with,1,char,10,DecisionTree,recall_score,0.043722255347485896
Count,False,with,1,char,10,DecisionTree,precision_score,0.0687108262108262
Count,False,with,1,char,20,MultinomialNB,f1_score,0.02748316532459786
Count,False,with,1,char,20,MultinomialNB,recall_score,0.030653694376163353
Count,False,with,1,char,20,MultinomialNB,precision_score,0.052253694581280784
Count,False,with,1,char,20,RidgeClassifier,f1_score,0.02748316532459786
Count,False,with,1,char,20,RidgeClassifier,recall_score,0.030653694376163353
Count,False,with,1,char,20,RidgeClassifier,precision_score,0.052253694581280784
Count,False,with,1,char,20,DecisionTree,f1_score,0.02748316532459786
Count,False,with,1,char,20,DecisionTree,recall_score,0.030653694376163353
Count,False,with,1,char,20,DecisionTree,precision_score,0.052253694581280784
Count,False,with,1,char_wb,,MultinomialNB,f1_score,0.06439147914418757
Count,False,with,1,char_wb,,MultinomialNB,recall_score,0.05416000614636971
Count,False,with,1,char_wb,,MultinomialNB,precision_score,0.08271788396788396
Count,False,with,1,char_wb,,RidgeClassifier,f1_score,0.06439147914418757
Count,False,with,1,char_wb,,RidgeClassifier,recall_score,0.05416000614636971
Count,False,with,1,char_wb,,RidgeClassifier,precision_score,0.08271788396788396
Count,False,with,1,char_wb,,DecisionTree,f1_score,0.06439147914418757
Count,False,with,1,char_wb,,DecisionTree,recall_score,0.05416000614636971
Count,False,with,1,char_wb,,DecisionTree,precision_score,0.08271788396788396
Count,False,with,1,char_wb,10,MultinomialNB,f1_score,0.007037140933646496
Count,False,with,1,char_wb,10,MultinomialNB,recall_score,0.0038491701841919653
Count,False,with,1,char_wb,10,MultinomialNB,precision_score,0.060426929392446635
Count,False,with,1,char_wb,10,RidgeClassifier,f1_score,0.007037140933646496
Count,False,with,1,char_wb,10,RidgeClassifier,recall_score,0.0038491701841919653
Count,False,with,1,char_wb,10,RidgeClassifier,precision_score,0.060426929392446635
Count,False,with,1,char_wb,10,DecisionTree,f1_score,0.007037140933646496
Count,False,with,1,char_wb,10,DecisionTree,recall_score,0.0038491701841919653
Count,False,with,1,char_wb,10,DecisionTree,precision_score,0.060426929392446635
Count,False,with,1,char_wb,20,MultinomialNB,f1_score,0.025829376328844793
Count,False,with,1,char_wb,20,MultinomialNB,recall_score,0.025594101013228093
Count,False,with,1,char_wb,20,MultinomialNB,precision_score,0.05617053768023297
Count,False,with,1,char_wb,20,RidgeClassifier,f1_score,0.025829376328844793
Count,False,with,1,char_wb,20,RidgeClassifier,recall_score,0.025594101013228093
Count,False,with,1,char_wb,20,RidgeClassifier,precision_score,0.05617053768023297
Count,False,with,1,char_wb,20,DecisionTree,f1_score,0.025829376328844793
Count,False,with,1,char_wb,20,DecisionTree,recall_score,0.025594101013228093
Count,False,with,1,char_wb,20,DecisionTree,precision_score,0.05617053768023297
Count,False,with,2,word,,MultinomialNB,f1_score,0.06922892799822901
Count,False,with,2,word,,MultinomialNB,recall_score,0.06130250095025689
Count,False,with,2,word,,MultinomialNB,precision_score,0.08664431240372031
Count,False,with,2,word,,RidgeClassifier,f1_score,0.06922892799822901
Count,False,with,2,word,,RidgeClassifier,recall_score,0.06130250095025689
Count,False,with,2,word,,RidgeClassifier,precision_score,0.08664431240372031
Count,False,with,2,word,,DecisionTree,f1_score,0.06922892799822901
Count,False,with,2,word,,DecisionTree,recall_score,0.06130250095025689
Count,False,with,2,word,,DecisionTree,precision_score,0.08664431240372031
Count,False,with,2,word,10,MultinomialNB,f1_score,0.005992509363295881
Count,False,with,2,word,10,MultinomialNB,recall_score,0.003343782654127482
Count,False,with,2,word,10,MultinomialNB,precision_score,0.02882882882882883
Count,False,with,2,word,10,RidgeClassifier,f1_score,0.005992509363295881
Count,False,with,2,word,10,RidgeClassifier,recall_score,0.003343782654127482
Count,False,with,2,word,10,RidgeClassifier,precision_score,0.02882882882882883
Count,False,with,2,word,10,DecisionTree,f1_score,0.005992509363295881
Count,False,with,2,word,10,DecisionTree,recall_score,0.003343782654127482
Count,False,with,2,word,10,DecisionTree,precision_score,0.02882882882882883
Count,False,with,2,word,20,MultinomialNB,f1_score,0.006179625150548141
Count,False,with,2,word,20,MultinomialNB,recall_score,0.0033409826555301564
Count,False,with,2,word,20,MultinomialNB,precision_score,0.06493488148713168
Count,False,with,2,word,20,RidgeClassifier,f1_score,0.006179625150548141
Count,False,with,2,word,20,RidgeClassifier,recall_score,0.0033409826555301564
Count,False,with,2,word,20,RidgeClassifier,precision_score,0.06493488148713168
Count,False,with,2,word,20,DecisionTree,f1_score,0.006179625150548141
Count,False,with,2,word,20,DecisionTree,recall_score,0.0033409826555301564
Count,False,with,2,word,20,DecisionTree,precision_score,0.06493488148713168
Count,False,with,2,char,,MultinomialNB,f1_score,0.08158247988810559
Count,False,with,2,char,,MultinomialNB,recall_score,0.07560419369656139
Count,False,with,2,char,,MultinomialNB,precision_score,0.08891358710752986
Count,False,with,2,char,,RidgeClassifier,f1_score,0.08158247988810559
Count,False,with,2,char,,RidgeClassifier,recall_score,0.07560419369656139
Count,False,with,2,char,,RidgeClassifier,precision_score,0.08891358710752986
Count,False,with,2,char,,DecisionTree,f1_score,0.08158247988810559
Count,False,with,2,char,,DecisionTree,recall_score,0.07560419369656139
Count,False,with,2,char,,DecisionTree,precision_score,0.08891358710752986
Count,False,with,2,char,10,MultinomialNB,f1_score,0.0042536630036630035
Count,False,with,2,char,10,MultinomialNB,recall_score,0.0022846137109057063
Count,False,with,2,char,10,MultinomialNB,precision_score,0.03662634408602151
Count,False,with,2,char,10,RidgeClassifier,f1_score,0.0042536630036630035
Count,False,with,2,char,10,RidgeClassifier,recall_score,0.0022846137109057063
Count,False,with,2,char,10,RidgeClassifier,precision_score,0.03662634408602151
Count,False,with,2,char,10,DecisionTree,f1_score,0.0042536630036630035
Count,False,with,2,char,10,DecisionTree,recall_score,0.0022846137109057063
Count,False,with,2,char,10,DecisionTree,precision_score,0.03662634408602151
Count,False,with,2,char,20,MultinomialNB,f1_score,0.018138294925318654
Count,False,with,2,char,20,MultinomialNB,recall_score,0.017450455266251736
Count,False,with,2,char,20,MultinomialNB,precision_score,0.039055787946648636
Count,False,with,2,char,20,RidgeClassifier,f1_score,0.018138294925318654
Count,False,with,2,char,20,RidgeClassifier,recall_score,0.017450455266251736
Count,False,with,2,char,20,RidgeClassifier,precision_score,0.039055787946648636
Count,False,with,2,char,20,DecisionTree,f1_score,0.018138294925318654
Count,False,with,2,char,20,DecisionTree,recall_score,0.017450455266251736
Count,False,with,2,char,20,DecisionTree,precision_score,0.039055787946648636
Count,False,with,2,char_wb,,MultinomialNB,f1_score,0.08163245256184737
Count,False,with,2,char_wb,,MultinomialNB,recall_score,0.07578913861601566
Count,False,with,2,char_wb,,MultinomialNB,precision_score,0.08880443782083126
Count,False,with,2,char_wb,,RidgeClassifier,f1_score,0.08163245256184737
Count,False,with,2,char_wb,,RidgeClassifier,recall_score,0.07578913861601566
Count,False,with,2,char_wb,,RidgeClassifier,precision_score,0.08880443782083126
Count,False,with,2,char_wb,,DecisionTree,f1_score,0.08163245256184737
Count,False,with,2,char_wb,,DecisionTree,recall_score,0.07578913861601566
Count,False,with,2,char_wb,,DecisionTree,precision_score,0.08880443782083126
Count,False,with,2,char_wb,10,MultinomialNB,f1_score,0.02679920429400487
Count,False,with,2,char_wb,10,MultinomialNB,recall_score,0.025207811203068715
Count,False,with,2,char_wb,10,MultinomialNB,precision_score,0.04815297067901235
Count,False,with,2,char_wb,10,RidgeClassifier,f1_score,0.02679920429400487
Count,False,with,2,char_wb,10,RidgeClassifier,recall_score,0.025207811203068715
Count,False,with,2,char_wb,10,RidgeClassifier,precision_score,0.04815297067901235
Count,False,with,2,char_wb,10,DecisionTree,f1_score,0.02679920429400487
Count,False,with,2,char_wb,10,DecisionTree,recall_score,0.025207811203068715
Count,False,with,2,char_wb,10,DecisionTree,precision_score,0.04815297067901235
Count,False,with,2,char_wb,20,MultinomialNB,f1_score,0.019292583081017525
Count,False,with,2,char_wb,20,MultinomialNB,recall_score,0.019112459489619038
Count,False,with,2,char_wb,20,MultinomialNB,precision_score,0.0404233409610984
Count,False,with,2,char_wb,20,RidgeClassifier,f1_score,0.019292583081017525
Count,False,with,2,char_wb,20,RidgeClassifier,recall_score,0.019112459489619038
Count,False,with,2,char_wb,20,RidgeClassifier,precision_score,0.0404233409610984
Count,False,with,2,char_wb,20,DecisionTree,f1_score,0.019292583081017525
Count,False,with,2,char_wb,20,DecisionTree,recall_score,0.019112459489619038
Count,False,with,2,char_wb,20,DecisionTree,precision_score,0.0404233409610984
Count,False,without,0,word,,MultinomialNB,f1_score,0.08497288719004903
Count,False,without,0,word,,MultinomialNB,recall_score,0.08135360340395355
Count,False,without,0,word,,MultinomialNB,precision_score,0.08914504170528267
Count,False,without,0,word,,RidgeClassifier,f1_score,0.08497288719004903
Count,False,without,0,word,,RidgeClassifier,recall_score,0.08135360340395355
Count,False,without,0,word,,RidgeClassifier,precision_score,0.08914504170528267
Count,False,without,0,word,,DecisionTree,f1_score,0.08497288719004903
Count,False,without,0,word,,DecisionTree,recall_score,0.08135360340395355
Count,False,without,0,word,,DecisionTree,precision_score,0.08914504170528267
Count,False,without,0,word,10,MultinomialNB,f1_score,0.01317634537032715
Count,False,without,0,word,10,MultinomialNB,recall_score,0.009182632678543546
Count,False,without,0,word,10,MultinomialNB,precision_score,0.0524894046281126
Count,False,without,0,word,10,RidgeClassifier,f1_score,0.01317634537032715
Count,False,without,0,word,10,RidgeClassifier,recall_score,0.009182632678543546
Count,False,without,0,word,10,RidgeClassifier,precision_score,0.0524894046281126
Count,False,without,0,word,10,DecisionTree,f1_score,0.01317634537032715
Count,False,without,0,word,10,DecisionTree,recall_score,0.009182632678543546
Count,False,without,0,word,10,DecisionTree,precision_score,0.0524894046281126
Count,False,without,0,word,20,MultinomialNB,f1_score,0.01886695621909449
Count,False,without,0,word,20,MultinomialNB,recall_score,0.01175422252291974
Count,False,without,0,word,20,MultinomialNB,precision_score,0.06118732077811362
Count,False,without,0,word,20,RidgeClassifier,f1_score,0.01886695621909449
Count,False,without,0,word,20,RidgeClassifier,recall_score,0.01175422252291974
Count,False,without,0,word,20,RidgeClassifier,precision_score,0.06118732077811362
Count,False,without,0,word,20,DecisionTree,f1_score,0.01886695621909449
Count,False,without,0,word,20,DecisionTree,recall_score,0.01175422252291974
Count,False,without,0,word,20,DecisionTree,precision_score,0.06118732077811362
Count,False,without,0,char,,MultinomialNB,f1_score,0.019501026827481793
Count,False,without,0,char,,MultinomialNB,recall_score,0.011984209335719
Count,False,without,0,char,,MultinomialNB,precision_score,0.060267650544613124
Count,False,without,0,char,,RidgeClassifier,f1_score,0.019501026827481793
Count,False,without,0,char,,RidgeClassifier,recall_score,0.011984209335719
Count,False,without,0,char,,RidgeClassifier,precision_score,0.060267650544613124
Count,False,without,0,char,,DecisionTree,f1_score,0.019501026827481793
Count,False,without,0,char,,DecisionTree,recall_score,0.011984209335719
Count,False,without,0,char,,DecisionTree,precision_score,0.060267650544613124
Count,False,without,0,char,10,MultinomialNB,f1_score,0.020958675502402147
Count,False,without,0,char,10,MultinomialNB,recall_score,0.014438740438717748
Count,False,without,0,char,10,MultinomialNB,precision_score,0.04575500690538505
Count,False,without,0,char,10,RidgeClassifier,f1_score,0.020958675502402147
Count,False,without,0,char,10,RidgeClassifier,recall_score,0.014438740438717748
Count,False,without,0,char,10,RidgeClassifier,precision_score,0.04575500690538505
Count,False,without,0,char,10,DecisionTree,f1_score,0.020958675502402147
Count,False,without,0,char,10,DecisionTree,recall_score,0.014438740438717748
Count,False,without,0,char,10,DecisionTree,precision_score,0.04575500690538505
Count,False,without,0,char,20,MultinomialNB,f1_score,0.019989620967259616
Count,False,without,0,char,20,MultinomialNB,recall_score,0.012322811173657335
Count,False,without,0,char,20,MultinomialNB,precision_score,0.07571534745447789
Count,False,without,0,char,20,RidgeClassifier,f1_score,0.019989620967259616
Count,False,without,0,char,20,RidgeClassifier,recall_score,0.012322811173657335
Count,False,without,0,char,20,RidgeClassifier,precision_score,0.07571534745447789
Count,False,without,0,char,20,DecisionTree,f1_score,0.019989620967259616
Count,False,without,0,char,20,DecisionTree,recall_score,0.012322811173657335
Count,False,without,0,char,20,DecisionTree,precision_score,0.07571534745447789
Count,False,without,0,char_wb,,MultinomialNB,f1_score,0.018492420204678055
Count,False,without,0,char_wb,,MultinomialNB,recall_score,0.01127412963312866
Count,False,without,0,char_wb,,MultinomialNB,precision_score,0.0567374714163705
Count,False,without,0,char_wb,,RidgeClassifier,f1_score,0.018492420204678055
Count,False,without,0,char_wb,,RidgeClassifier,recall_score,0.01127412963312866
Count,False,without,0,char_wb,,RidgeClassifier,precision_score,0.0567374714163705
Count,False,without,0,char_wb,,DecisionTree,f1_score,0.018492420204678055
Count,False,without,0,char_wb,,DecisionTree,recall_score,0.01127412963312866
Count,False,without,0,char_wb,,DecisionTree,precision_score,0.0567374714163705
Count,False,without,0,char_wb,10,MultinomialNB,f1_score,0.020958675502402147
Count,False,without,0,char_wb,10,MultinomialNB,recall_score,0.014438740438717748
Count,False,without,0,char_wb,10,MultinomialNB,precision_score,0.04575500690538505
Count,False,without,0,char_wb,10,RidgeClassifier,f1_score,0.020958675502402147
Count,False,without,0,char_wb,10,RidgeClassifier,recall_score,0.014438740438717748
Count,False,without,0,char_wb,10,RidgeClassifier,precision_score,0.04575500690538505
Count,False,without,0,char_wb,10,DecisionTree,f1_score,0.020958675502402147
Count,False,without,0,char_wb,10,DecisionTree,recall_score,0.014438740438717748
Count,False,without,0,char_wb,10,DecisionTree,precision_score,0.04575500690538505
Count,False,without,0,char_wb,20,MultinomialNB,f1_score,0.019989620967259616
Count,False,without,0,char_wb,20,MultinomialNB,recall_score,0.012322811173657335
Count,False,without,0,char_wb,20,MultinomialNB,precision_score,0.07571534745447789
Count,False,without,0,char_wb,20,RidgeClassifier,f1_score,0.019989620967259616
Count,False,without,0,char_wb,20,RidgeClassifier,recall_score,0.012322811173657335
Count,False,without,0,char_wb,20,RidgeClassifier,precision_score,0.07571534745447789
Count,False,without,0,char_wb,20,DecisionTree,f1_score,0.019989620967259616
Count,False,without,0,char_wb,20,DecisionTree,recall_score,0.012322811173657335
Count,False,without,0,char_wb,20,DecisionTree,precision_score,0.07571534745447789
Count,False,without,1,word,,MultinomialNB,f1_score,0.07717692499647387
Count,False,without,1,word,,MultinomialNB,recall_score,0.06958658825143776
Count,False,without,1,word,,MultinomialNB,precision_score,0.08986148560972285
Count,False,without,1,word,,RidgeClassifier,f1_score,0.07717692499647387
Count,False,without,1,word,,RidgeClassifier,recall_score,0.06958658825143776
Count,False,without,1,word,,RidgeClassifier,precision_score,0.08986148560972285
Count,False,without,1,word,,DecisionTree,f1_score,0.07717692499647387
Count,False,without,1,word,,DecisionTree,recall_score,0.06958658825143776
Count,False,without,1,word,,DecisionTree,precision_score,0.08986148560972285
Count,False,without,1,word,10,MultinomialNB,f1_score,0.007396100573660849
Count,False,without,1,word,10,MultinomialNB,recall_score,0.0042322863496814965
Count,False,without,1,word,10,MultinomialNB,precision_score,0.0409922480620155
Count,False,without,1,word,10,RidgeClassifier,f1_score,0.007396100573660849
Count,False,without,1,word,10,RidgeClassifier,recall_score,0.0042322863496814965
Count,False,without,1,word,10,RidgeClassifier,precision_score,0.0409922480620155
Count,False,without,1,word,10,DecisionTree,f1_score,0.007396100573660849
Count,False,without,1,word,10,DecisionTree,recall_score,0.0042322863496814965
Count,False,without,1,word,10,DecisionTree,precision_score,0.0409922480620155
Count,False,without,1,word,20,MultinomialNB,f1_score,0.012114435258430976
Count,False,without,1,word,20,MultinomialNB,recall_score,0.007172558847942235
Count,False,without,1,word,20,MultinomialNB,precision_score,0.0434789972899729
Count,False,without,1,word,20,RidgeClassifier,f1_score,0.012114435258430976
Count,False,without,1,word,20,RidgeClassifier,recall_score,0.007172558847942235
Count,False,without,1,word,20,RidgeClassifier,precision_score,0.0434789972899729
Count,False,without,1,word,20,DecisionTree,f1_score,0.012114435258430976
Count,False,without,1,word,20,DecisionTree,recall_score,0.007172558847942235
Count,False,without,1,word,20,DecisionTree,precision_score,0.0434789972899729
Count,False,without,1,char,,MultinomialNB,f1_score,0.06407761750632077
Count,False,without,1,char,,MultinomialNB,recall_score,0.054473485770194154
Count,False,without,1,char,,MultinomialNB,precision_score,0.08150747672806495
Count,False,without,1,char,,RidgeClassifier,f1_score,0.06407761750632077
Count,False,without,1,char,,RidgeClassifier,recall_score,0.054473485770194154
Count,False,without,1,char,,RidgeClassifier,precision_score,0.08150747672806495
Count,False,without,1,char,,DecisionTree,f1_score,0.06407761750632077
Count,False,without,1,char,,DecisionTree,recall_score,0.054473485770194154
Count,False,without,1,char,,DecisionTree,precision_score,0.08150747672806495
Count,False,without,1,char,10,MultinomialNB,f1_score,0.03465308216809284
Count,False,without,1,char,10,MultinomialNB,recall_score,0.043722255347485896
Count,False,without,1,char,10,MultinomialNB,precision_score,0.0687108262108262
Count,False,without,1,char,10,RidgeClassifier,f1_score,0.03465308216809284
Count,False,without,1,char,10,RidgeClassifier,recall_score,0.043722255347485896
Count,False,without,1,char,10,RidgeClassifier,precision_score,0.0687108262108262
Count,False,without,1,char,10,DecisionTree,f1_score,0.03465308216809284
Count,False,without,1,char,10,DecisionTree,recall_score,0.043722255347485896
Count,False,without,1,char,10,DecisionTree,precision_score,0.0687108262108262
Count,False,without,1,char,20,MultinomialNB,f1_score,0.02748316532459786
Count,False,without,1,char,20,MultinomialNB,recall_score,0.030653694376163353
Count,False,without,1,char,20,MultinomialNB,precision_score,0.052253694581280784
Count,False,without,1,char,20,RidgeClassifier,f1_score,0.02748316532459786
Count,False,without,1,char,20,RidgeClassifier,recall_score,0.030653694376163353
